StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
376,   512,   141, , ,,,0.10251778,-29.15139035,227.790432801822, 7.90,1.11232260121061,B9V         ,-0.030
377,   513, , , ,,,0.10316432,+87.88938595,478.468899521531, 8.94,0.540731430555271,K0          , 1.000
378,   515,   137, , ,,,0.10365537,-01.88705095,135.50135501355, 8.69,3.03028180911521,F8          , 0.509
379,   516,   151, , ,,,0.10394045,-32.81635348,10000000, 8.57,-6.43,M1III       , 1.612
380,   517,   152, , ,,,0.10425238,-55.49869634,168.067226890756, 8.89,2.76258482864275,F5IV/V      , 0.476
381,   518,   123,   5,Gl   4.1A,          , ,0.10431626,+58.43668966,20.2839756592292, 5.98,4.44423459638615,G5V         , 0.687
382,   519,   160, , ,,,0.10466732,-64.24051492,185.873605947955, 7.92,1.57391137833195,F3IV        , 0.459
383,   520,   139, , ,,,0.10470338,-10.77847003,425.531914893617, 7.60,-0.544660688641319,M...        , 1.539
384,   521,   146, , ,,,0.10518401,-01.23801760,212.314225053079, 8.22,1.58510453564448,K2          , 1.220
385,   522,   142,   6,Gl   4.2A,          , ,0.10518422,-49.07509405,25.6410256410256, 5.70,3.6553230351325,G1IV...     , 0.519
386,   523, ,,NN 3006  ,, ,0.10525068,-65.83919547,17.5685172171469,12.17,10.9463244570612,M4          , 1.550
387,   524,   148, , ,,,0.10553383,-12.01719883,138.121546961326, 8.75,3.04869283098574,F6/F7V      , 0.487
388,   525,   145, , ,,,0.10559558,+40.89871965,116.279069767442, 6.93,1.60249225621784,K0          , 1.086
389,   526,   135, , ,,,0.10560644,+60.45712221,209.205020920502, 7.97,1.3671394830606,F0          , 0.256
390,   527, , , ,,,0.10577002,+68.63612309,323.624595469256, 8.06,0.509792397124174,K2          , 1.431
391,   529,   156, , ,,,0.10693367,-18.03825665,148.588410104012, 7.31,1.45007532111988,F2IV        , 0.402
392,   530,   153, , ,,,0.10721191,+42.75275856,123.304562268804, 8.35,2.89510427105578,G1V         , 0.624
393,   531,   144,   7,, 10    Cas, ,0.10736857,+64.19616859,301.204819277108, 5.57,-1.82430958147982,B9III       ,-0.023
394,   539,   165, , ,,,0.10943351,+43.78227474,162.60162601626, 8.87,2.81437557887708,F8          , 0.426
395,   540,   167, , ,,,0.10987378,+28.55343687,194.931773879142, 6.68,0.230586825559082,G9III       , 0.986
396,   542,   164, , ,,,0.10996725,+56.51450029,237.529691211401, 8.05,1.17141047917834,A0          , 0.112
397,   544,   166,   8,Gl   5   ,          , ,0.11014736,+29.02193518,13.7023842148534, 6.07,5.38601929514315,K0V         , 0.752
398,   545, , , ,,,0.11068798,+33.65427137,250, 8.51,1.52029995663981,K0          , 1.107
399,   546,   190, , ,,,0.11078956,-36.08467578,199.203187250996, 7.71,1.2135185857251,G8III       , 1.038
400,   547,   189, , ,,,0.11100387,-24.62067192,178.25311942959, 8.56,2.30481430628081,F7V         , 0.548
401,   548,   162, , ,,,0.11113095,+70.16926509,409.83606557377, 8.26,0.196949131693648,K0          , 1.233
402,   550,   175, , ,,,0.11162177,+56.32466451,414.9377593361, 8.62,0.530085212874342,B9          , 0.148
403,   556,   200, , ,,,0.1130383,-04.34981191,110.132158590308, 8.21,3.00042924260543,F8          , 0.574
404,   557,   187, , ,,,0.11304938,+23.49381547,157.232704402516, 8.72,2.73728557824207,F4IVws      , 0.410
405,   558,   218, , ,,,0.11311733,-70.58944075,606.060606060606, 8.03,-0.882580278930471,K5p...      , 1.631
406,   560,   203,   9,,          , ,0.1138957,-23.10742543,39.0777647518562, 6.19,3.23035142943593,F2IV        , 0.386
407,   562,   196, , ,,,0.11406501,+20.55974087,271.0027100271, 8.22,1.0551318307953,G5          , 0.951
408,   563,   195, , ,,,0.11407859,+31.13044847,201.612903225806, 7.93,1.40740838245099,K0          , 1.107
409,   565,   199, , ,,,0.11453446,+01.86101143,150.602409638554, 8.98,3.09084039684009,F8          , 0.567
410,   567,   213, , ,,,0.11480464,-38.87768936,271.0027100271, 6.91,-0.254868169204698,K0III       , 1.123
411,   568,   217, , ,,,0.11482463,-55.16079775,862.068965517241, 8.79,-0.887710053865408,K3III       , 1.234
412,   569,   208, , ,,,0.11498691,-03.62572272,53.4473543559594, 8.23,4.59036893750005,G0          , 0.580
413,   572, , , ,,,0.11559346,+38.20259978,500, 8.83,0.335149978319908,G5          , 1.114
414,   573,   228, , ,,,0.11563983,-43.98527000,268.096514745308, 7.62,0.478544159043439,G8III       , 0.955
